id,N,P,K,temperature,humidity,ph,rainfall,crop,crop_code,depto_code,id_depto,departamento_colombia,zona_vida,temperature_min,temperature_max,rainfall_min,rainfall_max,Longitud,Latitud
1701,61,68,50,3.521.462.816,9.149.725.058,67.932.454.170.000.000,2.430.745.066,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1702,58,46,45,4.239.413.392,9.079.028.064,6.576.261.427,8.846.607.497,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1703,45,47,55,384.191.628,9.114.220.381,6.751.452.932,1.192.653.877,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1704,39,65,53,3.533.294.932,9.211.508.608,6.560.743.092.999.990,2.356.133.585,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1705,31,68,45,4.292.325.255,9.007.600.528,6.938.313.356,1.962.408.242,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1706,70,68,45,3.383.508.569,9.285.470.152,6.991.626.158,2.034.044.028,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1707,68,62,50,3.320.258.348,9.276.437.927,6.977.700.268,1.975.282.582,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1708,34,65,47,2.348.546.973,9.371.043.692,6.833.768.535,1.917.760.562,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1709,38,68,54,2.933.710.543,9.081.781.439,6.739.170.045,2.020.572.747,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1710,69,64,47,4.021.199.348,9.450.766.912,6.993.473.247.000.000,1.866.762.324,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1711,58,51,47,4.213.473.976,9.170.445.386,6.757.470.637.000.000,197.402.901,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1712,59,47,53,3.286.316.618,914.618.874,68.506.632.320.000.000,47.271.547,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1713,44,64,54,2.980.744.318,9.138.048.469,674.274.935,2.327.046.126,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1714,56,57,48,3.156.213.762,930.484.859,6.506.120.752,6.362.250.788,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1715,69,60,54,3.632.268.069,9.306.134.398,698.992.719,1.411.736.926,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1716,56,58,49,3.713.165.026,9.460.761.797,669.215.564,17.247.880.619.999.900,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1717,49,55,53,384.418.717,9.363.739.039,6.544.029.776,7.771.566.883,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1718,38,51,52,3.266.160.599,9.078.931.681,6.927.803.911,7.885.085.502,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1719,54,65,47,2.792.765.919,9.155.594.211,6.721.835.879,14.991.075.569.999.900,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1720,57,57,51,3.901.793.345,9.148.815.629,699.223.441,1.058.841.531,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1721,39,52,53,3.251.247.398,9.465.904.123,6.704.204.398,5.107.048.113,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1722,58,67,45,3.872.382.798,9.172.514.851,6.702.424.548,6.262.377.075,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1723,61,64,52,4.330.204.933,9.283.405.443,6.641.098.708,110.562.229,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1724,34,62,55,2.758.548.913,9.072.526.502,6.585.346.229,2.385.008.779,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1725,31,48,45,4.078.881.819,9.290.951.393,6.563.134.737,1.327.923.586,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1726,47,46,52,2.319.451.074,9.140.301.608,6.502.289.472.999.990,2.063.999.208,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1727,32,68,52,3.268.067.385,9.261.715.632,6.800.321.319,2.488.592.986,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1728,36,59,46,3.428.879.307,9.361.082.872,6.721.130.542.999.990,1.272.509.777,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1729,61,51,51,3.930.050.027,9.416.193.416,6.574.677.594,1.209.512.466,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1730,70,54,46,3.973.149.053,9.112.220.596,6.919.342.407,1.227.628.653,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1731,44,56,49,3.923.342.464,9.125.589.286,6.519.779.582.999.990,644.478.499,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1732,34,68,51,2.734.734.861,9.417.756.725,6.687.088.097.999.990,4.035.153.141,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1733,50,59,47,4.076.998.685,9.209.278.584,6.747.975.732,2.098.678.411,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1734,39,70,52,2.626.559.543,9.079.668.055,665.149.129,5.949.373.381,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1735,34,61,49,2.812.971.499,933.210.737,6.502.675.132,1.178.201.907,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1736,44,60,55,342.804.607,9.055.561.637,6.825.371.185,9.854.047.745,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1737,31,62,52,337.960.155,9.300.754.254,699.104.104,182.026.807,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1738,65,62,51,3.153.243.779,9.087.394.933,65.116.248.410.000.000,2.070.735.119,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1739,44,57,53,4.230.495.821,9.051.431.779,693.172.108,74.876.786,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1740,50,47,48,2.463.676.897,9.061.964.344,6.712.772.332.999.990,2.182.299.187,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1741,43,50,48,2.828.222.883,9.137.059.792,663.016.515,17.927.208.069.999.900,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1742,60,46,53,2.448.620.746,9.298.254.537,6.761.953.186,18.349.095,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1743,70,68,55,4.284.609.252,9.463.548.176,6.691.202.286,7.880.996.390.000.000,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1744,59,62,52,4.367.549.305,9.310.887.229,6.608.667.683.999.990,1.038.235.658,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1745,60,58,51,4.207.213.781,9.292.203.105,6.840.802.254,1.657.412.972,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1746,42,60,47,3.346.873.719,9.212.746.225,6.834.808.347.999.990,1.368.277.041,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1747,35,66,47,317.018.373,9.166.232.213,6.953.439.161,4.883.810.592,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1748,34,65,48,4.141.968.393,9.003.863.107,6.665.024.507.999.990,1.993.096.432,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1749,36,54,46,4.254.744.013,9.494.482.086,6.662.875.839,21.441.038.480.000.000,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1750,39,64,52,2.891.842.453,9.463.676.767,6.678.695.788,6.368.794.608,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1751,37,52,47,4.308.022.702,9.390.305.729,654.277.684,2.118.529.059,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1752,33,47,46,2.920.300.896,9.396.834.049,6.839.443.833,2.094.083.305,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1753,34,48,48,4.104.224.355,9.137.258.067,6.805.277.038,181.527.598,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1754,49,54,50,2.562.446.619,9.318.240.298,6.762.522.087.000.000,9.726.336.657,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1755,40,65,49,3.532.876.402,9.106.138.506,6.678.449.317.999.990,1.639.069.365,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1756,68,52,49,2.442.561.272,9.227.749.066,6.577.192.175,6.335.298.768,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1757,50,46,52,3.118.298.415,9.021.646.909,6.734.005.647.999.990,5.401.872.359,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1758,65,63,50,3.188.342.554,913.256.535,6.524.459.342,7.927.201.575,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1759,40,49,47,4.293.368.602,911.756.748,6.501.521.192,24.636.132.680.000.000,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1760,42,53,48,2.311.407.669,9.431.994.776,6.758.479.569,2.315.153.161,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1761,49,55,51,2.487.212.063,9.390.560.147,6.676.578.778,13.516.945.249.999.900,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1762,59,62,49,4.336.051.537,9.335.191.636,6.941.496.806,114.778.071,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1763,63,58,47,2.683.054.058,9.075.379.971,6.864.143.752,14.466.564.440.000.000,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1764,70,65,52,3.042.012.134,9.312.659.793,6.583.528.529,7.595.295,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1765,63,50,52,2.864.555.584,9.322.642.604,6.751.747.609,1.158.163.936,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1766,40,64,47,3.250.037.548,9.347.888.842,6.893.509.446,7.173.759.526,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1767,63,58,50,4.303.714.283,946.428.898,6.720.744.449,415.856.585,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1768,45,58,49,3.010.773.379,9.034.546.355,6.827.812.549,7.524.521.981,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1769,66,69,47,2.369.212.243,9.361.055.571,6.912.299.695,8.753.393.983,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1770,54,67,52,3.567.667.332,9.330.641.944,6.586.107.335,1.413.381.168,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1771,69,67,52,2.771.948.962,9.443.877.142,6.827.305.908,8.283.061.083,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1772,67,68,49,3.526.824.831,9.238.282.957,6.821.774.589,1.498.488.208,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1773,45,57,47,2.316.855.863,9.078.821.158,6.656.458.831,16.168.920.930.000.000,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1774,56,50,52,3.308.706.051,9.225.197.542,6.770.384.816,881.300.769,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1775,70,50,53,374.620.912,9.044.967.809,6.933.809.742.999.990,1.723.458.448,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1776,44,47,45,3.873.218.907,9.473.613.484,6.579.441.304,218.142.147,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1777,50,60,47,3.257.720.726,9.274.889.453,692.791.761,937.942.847,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1778,52,51,53,3.838.231.475,9.310.378.595,6.985.804.083,2.102.735.346,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1779,35,68,45,4.293.605.359,9.009.448.142,6.612.429.546,2.348.466.111,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1780,68,69,52,2.565.492.304,9.274.501.561,6.813.383.387.000.000,5.295.477.913,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1781,32,55,52,3.758.899.717,9.199.740.365,6.967.759.599.999.990,1.596.577.388,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1782,32,55,51,2.960.718.808,9.315.642.801,657.398.033,6.268.710.535,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1783,48,62,47,2.534.756.111,9.302.871.078,6.803.094.965,17.440.123.369.999.900,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1784,39,69,53,259.300.384,9.302.357.765,6.964.955.435,2.418.202.079,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1785,49,61,45,3.276.795.887,9.457.377.401,6.764.213.299,2.404.795.923,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1786,48,57,54,2.902.328.049,9.020.396.783,6.617.703.177.999.990,1.268.069.869,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1787,69,66,49,4.000.439.101,9.017.015.833,652.711.001,9.211.877.372,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1788,53,55,55,3.332.315.744,9.125.271.223,6.709.668.804,234.496.633,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1789,38,61,52,3.122.790.131,9.494.021.378,6.620.729.882.000.000,4.644.279.118,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1790,57,64,55,2.668.386.496,929.585.411,6.583.760.498.999.990,6.250.689.682,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1791,51,57,55,2.470.528.368,9.014.732.171,66.764.073.370.000.000,1.084.103.158,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1792,56,65,45,382.016.825,9.397.379.963,6.751.298.936,21.809.088.140.000.000,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1793,54,66,52,3.656.769.731,9.379.503.425,6.867.554.147.000.000,1.044.218.596,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1794,58,55,47,2.605.375.792,9.369.111.672,67.424.900.270.000.000,2.406.863.901,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1795,68,70,54,3.129.986.342,9.276.039.164,6.986.228.647.000.000,5.477.830.202,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1796,42,59,55,4.010.207.731,9.435.110.201,6.979.102.243,1.491.199.989,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1797,43,64,47,3.858.954.491,9.158.076.549,68.256.647.820.000.000,1.022.708.231,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1798,35,67,49,4.131.330.062,911.508.798,6.617.066.674,2.397.427.554,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1799,56,59,55,3.703.551.903,9.179.430.166,6.551.892.637.999.990,1.885.181.422,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1800,39,64,53,23.012.401.800.000.000,9.107.355.541,6.598.860.305,2.083.357.976,papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22.0,32.0,1000.0,2000.0,"-76,8306872","2,397949333"
1801,18,30,29,26.762.749.300.000.000,9.286.056.895,64.200.187.170.000.000,2.245.903.664,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1802,37,23,28,2.561.294.367,943.138.837,57.400.545.670.000.000,2.243.206.759,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1803,13,28,33,28.130.115.000.000.000,9.564.807.631,5.686.972.967.000.000,1.510.761.899,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1804,2,21,35,2.502.887.163,9.153.720.922,6.293.662.362.999.990,1.798.248.944,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1805,10,18,35,2.779.797.651,9.964.573.002,6.381.975.465,1.816.942.283,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1806,7,11,32,2.925.902.906,9.511.294.697,5.542.169.138.999.990,1.847.624.496,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1807,39,5,31,2.710.134.661,9.369.979.946,5.551.963.184,1.509.502.632,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1808,34,6,27,2.584.726.298,9.092.669.463,58.607.404.810.000.000,1.478.888.994,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1809,31,30,29,2.658.580.443,9.098.617.591,5.558.807.063,1.788.116.076,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1810,25,7,35,2.838.503.882,9.918.843.684,555.771.171,18.967.113.490.000.000,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1811,16,18,26,2.843.647.052,9.181.320.717,5.568.365.926,14.554.144.130.000.000,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1812,26,10,33,2.827.298.134,9.693.649.473,607.071.786,1.988.234.862,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1813,27,8,32,2.700.648.436,9.646.168.931,5.627.860.548.999.990,1.443.331.315,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1814,37,18,30,2.763.551.259,9.934.854.917,638.488.418,15.791.715.369.999.900,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1815,19,15,34,2.629.644.905,9.965.809.151,56.858.890.660.000.000,2.159.195.049,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1816,0,19,33,271.326.009,9.523.797.989,6.234.458.417.000.000,2.047.206.567,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1817,31,20,26,2.556.567.803,9.761.361.544,6.443.168.642.000.000,1.997.936.345,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1818,9,17,32,2.594.951.662,9.340.548.703,5.842.317.989,1.720.540.491,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1819,22,11,29,2.803.380.598,9.501.630.593,5.955.742.971,2.180.055.713,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1820,31,6,26,2.912.859.129,9.130.924.833,5.741.367.375,1.572.388.553,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1821,34,6,30,270.828.252,9.700.155.491,5.948.342.571,1.717.575.545,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1822,24,6,32,2.811.321.494,9.001.734.526,6.387.067.562,17.248.136.409.999.900,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1823,1,8,26,275.136.304,9.418.955.816,5.562.911.913,1.566.732.553,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1824,31,13,33,2.763.834.933,9.548.763.389,585.971.872,2.055.463.111,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1825,10,9,28,2.901.256.899,9.401.014.388,6.282.955.072.999.990,15.005.003.119.999.900,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1826,36,27,26,2.658.413.917,9.578.923.137,625.449.571,1.716.262.299,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1827,38,24,33,2.828.905.147,9.700.396.405,5.973.853.124,1.429.403.233,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1828,11,6,25,2.869.164.799,9.665.248.672,6.081.568.052.000.000,1.789.635.457,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1829,16,14,30,2.970.931.288,9.630.484.325,637.466.756,20.984.539.930.000.000,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1830,33,14,35,2.714.865.285,9.666.355.213,6.027.707.171,1.492.433.497,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
1831,16,6,29,2.928.725.038,9.195.614.918,5.868.285.082.000.000,1.321.491.176,coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20.0,32.0,1000.0,3000.0,"-74,26173611","10,2474016"
